1.440000000000000000e+02,2.870000000000000000e+02
4.630000000000000000e+02,2.930000000000000000e+02
4.700000000000000000e+02,9.900000000000000000e+01
1.490000000000000000e+02,9.000000000000000000e+01
1.660000000000000000e+02,3.120000000000000000e+02
4.430000000000000000e+02,3.160000000000000000e+02
4.480000000000000000e+02,7.600000000000000000e+01
1.720000000000000000e+02,6.200000000000000000e+01
